flow_id,file_id,session_id,traffic_class,environment_id,network_condition_id,capture_day,capture_date,collection_batch,device_id,interface_type,tunnel_state,activity_variant,data_origin,dataset_version,pkt_size_mean,pkt_size_std,pkt_size_min,pkt_size_max,pkt_size_median,pkt_size_p10,pkt_size_p25,pkt_size_p75,pkt_size_p90,pkt_size_p95,fwd_pkt_size_mean,fwd_pkt_size_std,fwd_pkt_size_min,fwd_pkt_size_max,fwd_pkt_size_median,fwd_pkt_size_p10,fwd_pkt_size_p25,fwd_pkt_size_p75,fwd_pkt_size_p90,fwd_pkt_size_p95,bwd_pkt_size_mean,bwd_pkt_size_std,bwd_pkt_size_min,bwd_pkt_size_max,bwd_pkt_size_median,bwd_pkt_size_p10,bwd_pkt_size_p25,bwd_pkt_size_p75,bwd_pkt_size_p90,bwd_pkt_size_p95,iat_mean,iat_std,iat_min,iat_max,iat_median,iat_p10,iat_p25,iat_p75,iat_p90,iat_p95,fwd_iat_mean,fwd_iat_std,fwd_iat_min,fwd_iat_max,fwd_iat_median,fwd_iat_p10,fwd_iat_p25,fwd_iat_p75,fwd_iat_p90,fwd_iat_p95,bwd_iat_mean,bwd_iat_std,bwd_iat_min,bwd_iat_max,bwd_iat_median,bwd_iat_p10,bwd_iat_p25,bwd_iat_p75,bwd_iat_p90,bwd_iat_p95,fwd_packet_count,bwd_packet_count,fwd_byte_count,bwd_byte_count,packet_ratio,byte_ratio,direction_switch_count,packets_per_sec,bytes_per_sec,fwd_packets_per_sec,bwd_packets_per_sec,burst_count,mean_burst_packets,max_burst_packets,mean_burst_bytes,max_burst_bytes,mean_burst_duration,max_burst_duration,burst_density,flow_duration,total_packets,total_bytes,flow_rate_packets,flow_rate_bytes
sess_20260820_video_079_flow_00001,real_sess_20260820_video_079,sess_20260820_video_079,Video,env_win11_eth,HIGH_LATENCY,day_1,2026-08-20,batch_20260820_04,dev_win11_desktop,ethernet,warp_enabled,vid_dailymotion_sd,real,v2,241.689778,84.134862,40.000000,506.000000,240.000000,133.000000,187.000000,298.000000,347.000000,374.400000,241.689778,84.134862,40.000000,506.000000,240.000000,133.000000,187.000000,298.000000,347.000000,374.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.209353,0.210594,0.000109,1.650009,0.142062,0.020014,0.058359,0.289338,0.488410,0.628590,0.209353,0.210594,0.000109,1.650009,0.142062,0.020014,0.058359,0.289338,0.488410,0.628590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1125.000000,0.000000,271901.000000,0.000000,1125.000000,271901.000000,0.000000,19.374180,4682.541268,19.374180,0.000000,10.000000,112.500000,314.000000,27190.100000,76380.000000,22.419377,59.782779,19.374180,58.066974,1125.000000,271901.000000,19.374180,4682.541268
sess_20260821_video_080_flow_00000,real_sess_20260821_video_080,sess_20260821_video_080,Video,env_win11_wifi,NORMAL,day_2,2026-08-21,batch_20260821_01,dev_win11_laptop,wifi,warp_enabled,vid_netflix_4k,real,v2,784.248547,270.473969,40.000000,1420.000000,786.000000,433.000000,598.000000,971.000000,1134.000000,1233.000000,784.248547,270.473969,40.000000,1420.000000,786.000000,433.000000,598.000000,971.000000,1134.000000,1233.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007650,0.007700,0.000000,0.068699,0.005336,0.000819,0.002330,0.010368,0.017400,0.023060,0.007650,0.007700,0.000000,0.068699,0.005336,0.000819,0.002330,0.010368,0.017400,0.023060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7741.000000,0.000000,6070868.000000,0.000000,7741.000000,6070868.000000,0.000000,139.567236,109455.401643,139.567236,0.000000,1.000000,7741.000000,7741.000000,6070868.000000,6070868.000000,59.211406,59.211406,139.567236,55.464307,7741.000000,6070868.000000,139.567236,109455.401643
sess_20260821_video_080_flow_00001,real_sess_20260821_video_080,sess_20260821_video_080,Video,env_win11_wifi,NORMAL,day_2,2026-08-21,batch_20260821_01,dev_win11_laptop,wifi,warp_enabled,vid_netflix_4k,real,v2,782.103346,270.980195,40.000000,1420.000000,779.000000,432.000000,600.000000,966.000000,1139.000000,1239.000000,782.103346,270.980195,40.000000,1420.000000,779.000000,432.000000,600.000000,966.000000,1139.000000,1239.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007693,0.007707,0.000000,0.098742,0.005473,0.000852,0.002240,0.010530,0.017328,0.022598,0.007693,0.007707,0.000000,0.098742,0.005473,0.000852,0.002240,0.010530,0.017328,0.022598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7741.000000,0.000000,6054262.000000,0.000000,7741.000000,6054262.000000,0.000000,140.394348,109802.889092,140.394348,0.000000,1.000000,7741.000000,7741.000000,6054262.000000,6054262.000000,59.543749,59.543749,140.394348,55.137547,7741.000000,6054262.000000,140.394348,109802.889092
sess_20260821_video_081_flow_00000,real_sess_20260821_video_081,sess_20260821_video_081,Video,env_win11_wifi,HIGH_LATENCY,day_2,2026-08-21,batch_20260821_02,dev_win11_laptop,wifi,warp_enabled,vid_youtube_1080p,real,v2,1035.713695,319.155810,40.000000,1420.000000,1077.000000,583.000000,813.000000,1319.750000,1420.000000,1420.000000,1035.713695,319.155810,40.000000,1420.000000,1077.000000,583.000000,813.000000,1319.750000,1420.000000,1420.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020984,0.020765,0.000007,0.194944,0.014912,0.002302,0.006052,0.029180,0.048212,0.061848,0.020984,0.020765,0.000007,0.194944,0.014912,0.002302,0.006052,0.029180,0.048212,0.061848,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7258.000000,0.000000,7517210.000000,0.000000,7258.000000,7517210.000000,0.000000,119.429876,123695.158040,119.429876,0.000000,1.000000,7258.000000,7258.000000,7517210.000000,7517210.000000,152.278121,152.278121,119.429876,60.772064,7258.000000,7517210.000000,119.429876,123695.158040
sess_20260821_video_081_flow_00001,real_sess_20260821_video_081,sess_20260821_video_081,Video,env_win11_wifi,HIGH_LATENCY,day_2,2026-08-21,batch_20260821_02,dev_win11_laptop,wifi,warp_enabled,vid_youtube_1080p,real,v2,1032.491733,321.765362,40.000000,1420.000000,1072.000000,579.000000,815.000000,1327.000000,1420.000000,1420.000000,1032.491733,321.765362,40.000000,1420.000000,1072.000000,579.000000,815.000000,1327.000000,1420.000000,1420.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023024,0.022621,0.000002,0.220696,0.015971,0.002515,0.006603,0.032303,0.052442,0.068197,0.023024,0.022621,0.000002,0.220696,0.015971,0.002515,0.006603,0.032303,0.052442,0.068197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7258.000000,0.000000,7493825.000000,0.000000,7258.000000,7493825.000000,0.000000,108.660359,112190.922623,108.660359,0.000000,1.000000,7258.000000,7258.000000,7493825.000000,7493825.000000,167.087135,167.087135,108.660359,66.795288,7258.000000,7493825.000000,108.660359,112190.922623
sess_20260821_video_082_flow_00000,real_sess_20260821_video_082,sess_20260821_video_082,Video,env_win11_cellular,NORMAL,day_2,2026-08-21,batch_20260821_03,dev_win11_laptop,cellular,warp_disabled,vid_vimeo_720p,real,v2,818.112360,278.340216,40.000000,1420.000000,831.000000,441.200000,640.500000,1007.500000,1173.400000,1290.200000,818.112360,278.340216,40.000000,1420.000000,831.000000,441.200000,640.500000,1007.500000,1173.400000,1290.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.063563,0.064592,0.000109,0.567643,0.044313,0.006605,0.018110,0.089803,0.143132,0.191256,0.063563,0.064592,0.000109,0.567643,0.044313,0.006605,0.018110,0.089803,0.143132,0.191256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,979.000000,0.000000,800932.000000,0.000000,979.000000,800932.000000,0.000000,14.280981,11683.447249,14.280981,0.000000,1.000000,979.000000,979.000000,800932.000000,800932.000000,62.164151,62.164151,14.280981,68.552712,979.000000,800932.000000,14.280981,11683.447249
sess_20260821_video_082_flow_00001,real_sess_20260821_video_082,sess_20260821_video_082,Video,env_win11_cellular,NORMAL,day_2,2026-08-21,batch_20260821_03,dev_win11_laptop,cellular,warp_disabled,vid_vimeo_720p,real,v2,811.585291,284.020189,40.000000,1420.000000,815.000000,464.000000,621.500000,998.500000,1194.000000,1291.000000,811.585291,284.020189,40.000000,1420.000000,815.000000,464.000000,621.500000,998.500000,1194.000000,1291.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.061343,0.062122,0.000016,0.578994,0.043351,0.006891,0.017687,0.086443,0.141048,0.189373,0.061343,0.062122,0.000016,0.578994,0.043351,0.006891,0.017687,0.086443,0.141048,0.189373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,979.000000,0.000000,794542.000000,0.000000,979.000000,794542.000000,0.000000,16.365807,13282.248358,16.365807,0.000000,1.000000,979.000000,979.000000,794542.000000,794542.000000,59.993138,59.993138,16.365807,59.819842,979.000000,794542.000000,16.365807,13282.248358
sess_20260821_video_083_flow_00000,real_sess_20260821_video_083,sess_20260821_video_083,Video,env_win11_cellular,LOW_BANDWIDTH,day_2,2026-08-21,batch_20260821_04,dev_win11_laptop,cellular,warp_enabled,vid_twitch_live,real,v2,75.670588,24.753744,40.000000,156.000000,73.000000,40.000000,56.250000,93.000000,109.100000,119.000000,75.670588,24.753744,40.000000,156.000000,73.000000,40.000000,56.250000,93.000000,109.100000,119.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.179970,0.175205,0.001391,1.088619,0.131307,0.020042,0.057987,0.239975,0.401683,0.522646,0.179970,0.175205,0.001391,1.088619,0.131307,0.020042,0.057987,0.239975,0.401683,0.522646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,510.000000,0.000000,38592.000000,0.000000,510.000000,38592.000000,0.000000,9.751203,737.879247,9.751203,0.000000,3.000000,170.000000,321.000000,12864.000000,24523.000000,29.835898,59.172011,9.751203,52.301241,510.000000,38592.000000,9.751203,737.879247
sess_20260821_video_083_flow_00001,real_sess_20260821_video_083,sess_20260821_video_083,Video,env_win11_cellular,LOW_BANDWIDTH,day_2,2026-08-21,batch_20260821_04,dev_win11_laptop,cellular,warp_enabled,vid_twitch_live,real,v2,122.384314,41.251699,40.000000,228.000000,124.000000,69.900000,93.000000,150.000000,176.100000,193.650000,122.384314,41.251699,40.000000,228.000000,124.000000,69.900000,93.000000,150.000000,176.100000,193.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.240560,0.242463,0.000032,1.359617,0.161048,0.022463,0.069899,0.345813,0.559153,0.728188,0.240560,0.242463,0.000032,1.359617,0.161048,0.022463,0.069899,0.345813,0.559153,0.728188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,510.000000,0.000000,62416.000000,0.000000,510.000000,62416.000000,0.000000,8.239440,1008.378204,8.239440,0.000000,12.000000,42.500000,188.000000,5201.333333,22609.000000,9.127050,40.541624,8.239440,61.897411,510.000000,62416.000000,8.239440,1008.378204
sess_20260822_video_084_flow_00000,real_sess_20260822_video_084,sess_20260822_video_084,Video,env_win11_eth,NORMAL,day_3,2026-08-22,batch_20260822_01,dev_win11_desktop,ethernet,warp_enabled,vid_dailymotion_sd,real,v2,1158.445262,309.497168,40.000000,1420.000000,1273.000000,699.000000,969.000000,1420.000000,1420.000000,1420.000000,1158.445262,309.497168,40.000000,1420.000000,1273.000000,699.000000,969.000000,1420.000000,1420.000000,1420.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004405,0.004412,0.000001,0.053402,0.003075,0.000477,0.001284,0.006072,0.009978,0.013223,0.004405,0.004412,0.000001,0.053402,0.003075,0.000477,0.001284,0.006072,0.009978,0.013223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13318.000000,0.000000,15428174.000000,0.000000,13318.000000,15428174.000000,0.000000,259.697420,300845.245752,259.697420,0.000000,1.000000,13318.000000,13318.000000,15428174.000000,15428174.000000,58.656760,58.656760,259.697420,51.282758,13318.000000,15428174.000000,259.697420,300845.245752
sess_20260822_video_084_flow_00001,real_sess_20260822_video_084,sess_20260822_video_084,Video,env_win11_eth,NORMAL,day_3,2026-08-22,batch_20260822_01,dev_win11_desktop,ethernet,warp_enabled,vid_dailymotion_sd,real,v2,1155.190794,308.171766,40.000000,1420.000000,1263.500000,697.700000,968.000000,1420.000000,1420.000000,1420.000000,1155.190794,308.171766,40.000000,1420.000000,1263.500000,697.700000,968.000000,1420.000000,1420.000000,1420.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004423,0.004443,0.000000,0.039418,0.003041,0.000470,0.001267,0.006120,0.010328,0.013267,0.004423,0.004443,0.000000,0.039418,0.003041,0.000470,0.001267,0.006120,0.010328,0.013267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13318.000000,0.000000,15384831.000000,0.000000,13318.000000,15384831.000000,0.000000,234.002621,270317.673139,234.002621,0.000000,1.000000,13318.000000,13318.000000,15384831.000000,15384831.000000,58.898018,58.898018,234.002621,56.913893,13318.000000,15384831.000000,234.002621,270317.673139
sess_20260822_video_085_flow_00000,real_sess_20260822_video_085,sess_20260822_video_085,Video,env_win11_eth,PACKET_LOSS,day_3,2026-08-22,batch_20260822_02,dev_win11_desktop,ethernet,warp_enabled,vid_netflix_4k,real,v2,250.901606,87.442123,40.000000,554.000000,252.000000,134.100000,192.000000,310.000000,361.000000,391.450000,250.901606,87.442123,40.000000,554.000000,252.000000,134.100000,192.000000,310.000000,361.000000,391.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025373,0.024798,0.000015,0.185742,0.017702,0.002606,0.007388,0.035999,0.058535,0.074906,0.025373,0.024798,0.000015,0.185742,0.017702,0.002606,0.007388,0.035999,0.058535,0.074906,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1992.000000,0.000000,499796.000000,0.000000,1992.000000,499796.000000,0.000000,29.384055,7372.506537,29.384055,0.000000,1.000000,1992.000000,1992.000000,499796.000000,499796.000000,50.518128,50.518128,29.384055,67.791869,1992.000000,499796.000000,29.384055,7372.506537
sess_20260822_video_085_flow_00001,real_sess_20260822_video_085,sess_20260822_video_085,Video,env_win11_eth,PACKET_LOSS,day_3,2026-08-22,batch_20260822_02,dev_win11_desktop,ethernet,warp_enabled,vid_netflix_4k,real,v2,262.301948,93.534765,40.000000,593.000000,260.000000,144.700000,197.000000,327.000000,385.300000,417.000000,262.301948,93.534765,40.000000,593.000000,260.000000,144.700000,197.000000,327.000000,385.300000,417.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024862,0.025195,0.000019,0.227895,0.017122,0.002651,0.007482,0.033754,0.055640,0.071207,0.024862,0.025195,0.000019,0.227895,0.017122,0.002651,0.007482,0.033754,0.055640,0.071207,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1848.000000,0.000000,484734.000000,0.000000,1848.000000,484734.000000,0.000000,28.258631,7412.293901,28.258631,0.000000,1.000000,1848.000000,1848.000000,484734.000000,484734.000000,45.920060,45.920060,28.258631,65.395950,1848.000000,484734.000000,28.258631,7412.293901
sess_20260822_video_086_flow_00000,real_sess_20260822_video_086,sess_20260822_video_086,Video,env_win11_cellular,HIGH_LATENCY,day_3,2026-08-22,batch_20260822_03,dev_win11_laptop,cellular,warp_enabled,vid_youtube_1080p,real,v2,1154.401709,308.045443,40.000000,1420.000000,1261.000000,696.000000,968.000000,1420.000000,1420.000000,1420.000000,1154.401709,308.045443,40.000000,1420.000000,1261.000000,696.000000,968.000000,1420.000000,1420.000000,1420.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017020,0.016643,0.000000,0.134686,0.012081,0.001752,0.004921,0.023725,0.039375,0.050223,0.017020,0.016643,0.000000,0.134686,0.012081,0.001752,0.004921,0.023725,0.039375,0.050223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10530.000000,0.000000,12155850.000000,0.000000,10530.000000,12155850.000000,0.000000,167.363549,193204.767048,167.363549,0.000000,1.000000,10530.000000,10530.000000,12155850.000000,12155850.000000,179.198467,179.198467,167.363549,62.916926,10530.000000,12155850.000000,167.363549,193204.767048
sess_20260822_video_086_flow_00001,real_sess_20260822_video_086,sess_20260822_video_086,Video,env_win11_cellular,HIGH_LATENCY,day_3,2026-08-22,batch_20260822_03,dev_win11_laptop,cellular,warp_enabled,vid_youtube_1080p,real,v2,1157.635138,305.347565,40.000000,1420.000000,1269.000000,697.000000,973.000000,1420.000000,1420.000000,1420.000000,1157.635138,305.347565,40.000000,1420.000000,1269.000000,697.000000,973.000000,1420.000000,1420.000000,1420.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012593,0.012723,0.000000,0.128945,0.008643,0.001336,0.003573,0.017454,0.029069,0.037815,0.012593,0.012723,0.000000,0.128945,0.008643,0.001336,0.003573,0.017454,0.029069,0.037815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10530.000000,0.000000,12189898.000000,0.000000,10530.000000,12189898.000000,0.000000,169.326487,196018.290896,169.326487,0.000000,1.000000,10530.000000,10530.000000,12189898.000000,12189898.000000,132.592880,132.592880,169.326487,62.187554,10530.000000,12189898.000000,169.326487,196018.290896
sess_20260822_video_087_flow_00000,real_sess_20260822_video_087,sess_20260822_video_087,Video,env_win11_cellular,NORMAL,day_3,2026-08-22,batch_20260822_04,dev_win11_laptop,cellular,warp_disabled,vid_vimeo_720p,real,v2,217.708691,75.707962,40.000000,487.000000,218.000000,120.000000,167.000000,269.000000,316.700000,344.850000,217.708691,75.707962,40.000000,487.000000,218.000000,120.000000,167.000000,269.000000,316.700000,344.850000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031341,0.031394,0.000020,0.215825,0.021855,0.003383,0.009113,0.042359,0.072646,0.095386,0.031341,0.031394,0.000020,0.215825,0.021855,0.003383,0.009113,0.042359,0.072646,0.095386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1864.000000,0.000000,405809.000000,0.000000,1864.000000,405809.000000,0.000000,32.205465,7011.409719,32.205465,0.000000,1.000000,1864.000000,1864.000000,405809.000000,405809.000000,58.389172,58.389172,32.205465,57.878375,1864.000000,405809.000000,32.205465,7011.409719
sess_20260822_video_087_flow_00001,real_sess_20260822_video_087,sess_20260822_video_087,Video,env_win11_cellular,NORMAL,day_3,2026-08-22,batch_20260822_04,dev_win11_laptop,cellular,warp_disabled,vid_vimeo_720p,real,v2,214.950644,74.569084,40.000000,462.000000,214.500000,118.000000,165.000000,267.000000,309.000000,333.850000,214.950644,74.569084,40.000000,462.000000,214.500000,118.000000,165.000000,267.000000,309.000000,333.850000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031553,0.032434,0.000029,0.279579,0.021696,0.002900,0.008760,0.043879,0.073025,0.096555,0.031553,0.032434,0.000029,0.279579,0.021696,0.002900,0.008760,0.043879,0.073025,0.096555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1864.000000,0.000000,400668.000000,0.000000,1864.000000,400668.000000,0.000000,27.952741,6008.459639,27.952741,0.000000,1.000000,1864.000000,1864.000000,400668.000000,400668.000000,58.783948,58.783948,27.952741,66.683980,1864.000000,400668.000000,27.952741,6008.459639
sess_20260823_video_088_flow_00000,real_sess_20260823_video_088,sess_20260823_video_088,Video,env_win11_wifi,LOW_BANDWIDTH,day_4,2026-08-23,batch_20260823_02,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,556.167983,194.182131,40.000000,1345.000000,556.000000,307.000000,426.000000,688.000000,806.000000,876.000000,556.167983,194.182131,40.000000,1345.000000,556.000000,307.000000,426.000000,688.000000,806.000000,876.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007100,0.007104,0.000000,0.070850,0.004907,0.000748,0.002046,0.009859,0.016231,0.021126,0.007100,0.007104,0.000000,0.070850,0.004907,0.000748,0.002046,0.009859,0.016231,0.021126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16835.000000,0.000000,9363088.000000,0.000000,16835.000000,9363088.000000,0.000000,252.350346,140349.183046,252.350346,0.000000,1.000000,16835.000000,16835.000000,9363088.000000,9363088.000000,119.518247,119.518247,252.350346,66.712807,16835.000000,9363088.000000,252.350346,140349.183046
sess_20260823_video_088_flow_00001,real_sess_20260823_video_088,sess_20260823_video_088,Video,env_win11_wifi,LOW_BANDWIDTH,day_4,2026-08-23,batch_20260823_02,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,806.749985,278.079029,40.000000,1420.000000,810.000000,445.000000,615.000000,998.000000,1170.000000,1272.000000,806.749985,278.079029,40.000000,1420.000000,810.000000,445.000000,615.000000,998.000000,1170.000000,1272.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008517,0.008362,0.000001,0.071732,0.005917,0.000917,0.002472,0.011946,0.019506,0.025424,0.008517,0.008362,0.000001,0.071732,0.005917,0.000917,0.002472,0.011946,0.019506,0.025424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16835.000000,0.000000,13581636.000000,0.000000,16835.000000,13581636.000000,0.000000,310.763292,250708.280963,310.763292,0.000000,1.000000,16835.000000,16835.000000,13581636.000000,13581636.000000,143.370836,143.370836,310.763292,54.173065,16835.000000,13581636.000000,310.763292,250708.280963
sess_20260823_video_089_flow_00000,real_sess_20260823_video_089,sess_20260823_video_089,Video,env_win11_eth,LOW_BANDWIDTH,day_4,2026-08-23,batch_20260823_03,dev_win11_desktop,ethernet,warp_enabled,vid_dailymotion_sd,real,v2,100.615648,34.098392,40.000000,211.000000,101.000000,54.000000,76.000000,123.000000,145.000000,158.000000,100.615648,34.098392,40.000000,211.000000,101.000000,54.000000,76.000000,123.000000,145.000000,158.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.054171,0.054546,0.000001,0.369667,0.039052,0.005606,0.016198,0.072647,0.125633,0.160742,0.054171,0.054546,0.000001,0.369667,0.039052,0.005606,0.016198,0.072647,0.125633,0.160742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2339.000000,0.000000,235340.000000,0.000000,2339.000000,235340.000000,0.000000,41.556034,4181.187295,41.556034,0.000000,1.000000,2339.000000,2339.000000,235340.000000,235340.000000,126.652897,126.652897,41.556034,56.285448,2339.000000,235340.000000,41.556034,4181.187295
sess_20260823_video_089_flow_00001,real_sess_20260823_video_089,sess_20260823_video_089,Video,env_win11_eth,LOW_BANDWIDTH,day_4,2026-08-23,batch_20260823_03,dev_win11_desktop,ethernet,warp_enabled,vid_dailymotion_sd,real,v2,107.335614,36.598751,40.000000,223.000000,107.000000,57.000000,81.000000,133.000000,155.200000,167.100000,107.335614,36.598751,40.000000,223.000000,107.000000,57.000000,81.000000,133.000000,155.200000,167.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050521,0.050051,0.000028,0.391698,0.035893,0.005149,0.014980,0.068807,0.114061,0.152388,0.050521,0.050051,0.000028,0.391698,0.035893,0.005149,0.014980,0.068807,0.114061,0.152388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2339.000000,0.000000,251058.000000,0.000000,2339.000000,251058.000000,0.000000,43.582303,4677.933218,43.582303,0.000000,1.000000,2339.000000,2339.000000,251058.000000,251058.000000,118.117974,118.117974,43.582303,53.668573,2339.000000,251058.000000,43.582303,4677.933218
sess_20260823_video_090_flow_00000,real_sess_20260823_video_090,sess_20260823_video_090,Video,env_win11_cellular,NORMAL,day_4,2026-08-23,batch_20260823_04,dev_win11_laptop,cellular,warp_enabled,vid_netflix_4k,real,v2,200.381625,72.856657,40.000000,408.000000,202.000000,104.800000,149.000000,250.000000,291.200000,318.000000,200.381625,72.856657,40.000000,408.000000,202.000000,104.800000,149.000000,250.000000,291.200000,318.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.067977,0.067211,0.000014,0.453338,0.046231,0.007216,0.020911,0.092072,0.155809,0.202216,0.067977,0.067211,0.000014,0.453338,0.046231,0.007216,0.020911,0.092072,0.155809,0.202216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,849.000000,0.000000,170124.000000,0.000000,849.000000,170124.000000,0.000000,13.227091,2650.465988,13.227091,0.000000,1.000000,849.000000,849.000000,170124.000000,170124.000000,57.644133,57.644133,13.227091,64.186449,849.000000,170124.000000,13.227091,2650.465988
sess_20260823_video_090_flow_00001,real_sess_20260823_video_090,sess_20260823_video_090,Video,env_win11_cellular,NORMAL,day_4,2026-08-23,batch_20260823_04,dev_win11_laptop,cellular,warp_enabled,vid_netflix_4k,real,v2,203.089517,67.837601,40.000000,398.000000,204.000000,116.800000,159.000000,251.000000,290.200000,308.000000,203.089517,67.837601,40.000000,398.000000,204.000000,116.800000,159.000000,251.000000,290.200000,308.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.071844,0.073630,0.000201,0.593849,0.048906,0.008742,0.021371,0.095228,0.169643,0.217177,0.071844,0.073630,0.000201,0.593849,0.048906,0.008742,0.021371,0.095228,0.169643,0.217177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,849.000000,0.000000,172423.000000,0.000000,849.000000,172423.000000,0.000000,14.203379,2884.557359,14.203379,0.000000,1.000000,849.000000,849.000000,172423.000000,172423.000000,60.923514,60.923514,14.203379,59.774509,849.000000,172423.000000,14.203379,2884.557359
