flow_id,file_id,session_id,traffic_class,environment_id,network_condition_id,capture_day,capture_date,collection_batch,device_id,interface_type,tunnel_state,activity_variant,data_origin,dataset_version,sequence_length,flow_duration,packet_count_mean,packet_count_std,packet_count_min,packet_count_max,packet_count_median,packet_count_first,packet_count_last,packet_count_delta,packet_count_slope,byte_count_mean,byte_count_std,byte_count_min,byte_count_max,byte_count_median,byte_count_first,byte_count_last,byte_count_delta,byte_count_slope,mean_packet_size_mean,mean_packet_size_std,mean_packet_size_min,mean_packet_size_max,mean_packet_size_median,mean_packet_size_first,mean_packet_size_last,mean_packet_size_delta,mean_packet_size_slope,std_packet_size_mean,std_packet_size_std,std_packet_size_min,std_packet_size_max,std_packet_size_median,std_packet_size_first,std_packet_size_last,std_packet_size_delta,std_packet_size_slope,median_packet_size_mean,median_packet_size_std,median_packet_size_min,median_packet_size_max,median_packet_size_median,median_packet_size_first,median_packet_size_last,median_packet_size_delta,median_packet_size_slope,p90_packet_size_mean,p90_packet_size_std,p90_packet_size_min,p90_packet_size_max,p90_packet_size_median,p90_packet_size_first,p90_packet_size_last,p90_packet_size_delta,p90_packet_size_slope,p95_packet_size_mean,p95_packet_size_std,p95_packet_size_min,p95_packet_size_max,p95_packet_size_median,p95_packet_size_first,p95_packet_size_last,p95_packet_size_delta,p95_packet_size_slope,mean_iat_mean,mean_iat_std,mean_iat_min,mean_iat_max,mean_iat_median,mean_iat_first,mean_iat_last,mean_iat_delta,mean_iat_slope,std_iat_mean,std_iat_std,std_iat_min,std_iat_max,std_iat_median,std_iat_first,std_iat_last,std_iat_delta,std_iat_slope,median_iat_mean,median_iat_std,median_iat_min,median_iat_max,median_iat_median,median_iat_first,median_iat_last,median_iat_delta,median_iat_slope,p90_iat_mean,p90_iat_std,p90_iat_min,p90_iat_max,p90_iat_median,p90_iat_first,p90_iat_last,p90_iat_delta,p90_iat_slope,forward_packets_mean,forward_packets_std,forward_packets_min,forward_packets_max,forward_packets_median,forward_packets_first,forward_packets_last,forward_packets_delta,forward_packets_slope,backward_packets_mean,backward_packets_std,backward_packets_min,backward_packets_max,backward_packets_median,backward_packets_first,backward_packets_last,backward_packets_delta,backward_packets_slope,forward_bytes_mean,forward_bytes_std,forward_bytes_min,forward_bytes_max,forward_bytes_median,forward_bytes_first,forward_bytes_last,forward_bytes_delta,forward_bytes_slope,backward_bytes_mean,backward_bytes_std,backward_bytes_min,backward_bytes_max,backward_bytes_median,backward_bytes_first,backward_bytes_last,backward_bytes_delta,backward_bytes_slope,packet_rate_mean,packet_rate_std,packet_rate_min,packet_rate_max,packet_rate_median,packet_rate_first,packet_rate_last,packet_rate_delta,packet_rate_slope,byte_rate_mean,byte_rate_std,byte_rate_min,byte_rate_max,byte_rate_median,byte_rate_first,byte_rate_last,byte_rate_delta,byte_rate_slope,burst_count_mean,burst_count_std,burst_count_min,burst_count_max,burst_count_median,burst_count_first,burst_count_last,burst_count_delta,burst_count_slope,mean_burst_size_mean,mean_burst_size_std,mean_burst_size_min,mean_burst_size_max,mean_burst_size_median,mean_burst_size_first,mean_burst_size_last,mean_burst_size_delta,mean_burst_size_slope,burst_rate_mean,burst_rate_std,burst_rate_min,burst_rate_max,burst_rate_median,burst_rate_first,burst_rate_last,burst_rate_delta,burst_rate_slope,direction_switch_count_mean,direction_switch_count_std,direction_switch_count_min,direction_switch_count_max,direction_switch_count_median,direction_switch_count_first,direction_switch_count_last,direction_switch_count_delta,direction_switch_count_slope,window_count,active_window_fraction,burst_fraction,idle_fraction
sess_20260820_other_138_flow_00000,real_sess_20260820_other_138,sess_20260820_other_138,Other,env_win11_eth,NORMAL,day_1,2026-08-20,batch_20260820_03,dev_win11_desktop,ethernet,warp_disabled,oth_telemetry_heartbeat,real,v2,30,65.142,9.400000,3.450604,4.000000,18.000000,9.000000,13.000000,11.000000,-2.000000,-0.066667,1747.066667,688.532058,605.000000,3376.000000,1607.500000,2623.000000,1878.000000,-745.000000,-24.833333,184.427011,21.262948,139.800000,230.200000,184.500000,201.769231,170.727273,-31.041958,-1.034732,56.793480,17.676520,21.289669,90.325799,57.453738,57.421724,42.424459,-14.997266,-0.499909,186.033333,30.000259,109.000000,242.000000,182.750000,222.000000,172.000000,-50.000000,-1.666667,249.616667,36.992622,166.200000,323.400000,253.100000,264.200000,216.000000,-48.200000,-1.606667,260.188333,39.329814,167.600000,329.700000,263.450000,269.800000,225.000000,-44.800000,-1.493333,0.211811,0.075993,0.110957,0.414111,0.193504,0.158207,0.137658,-0.020549,-0.000685,0.155505,0.073823,0.032640,0.356536,0.131521,0.104144,0.111527,0.007383,0.000246,0.167134,0.081312,0.070659,0.382891,0.148032,0.130865,0.115166,-0.015699,-0.000523,0.400467,0.134067,0.169221,0.747475,0.385350,0.310141,0.236326,-0.073815,-0.002460,9.400000,3.450604,4.000000,18.000000,9.000000,13.000000,11.000000,-2.000000,-0.066667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1747.066667,688.532058,605.000000,3376.000000,1607.500000,2623.000000,1878.000000,-745.000000,-24.833333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.700000,1.725302,2.000000,9.000000,4.500000,6.500000,5.500000,-1.000000,-0.033333,873.533333,344.266029,302.500000,1688.000000,803.750000,1311.500000,939.000000,-372.500000,-12.416667,7.866667,2.789663,3.000000,14.000000,8.000000,12.000000,10.000000,-2.000000,-0.066667,1.203069,0.194005,1.000000,1.750000,1.174242,1.083333,1.100000,0.016667,0.000556,3.933333,1.394832,1.500000,7.000000,4.000000,6.000000,5.000000,-1.000000,-0.033333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
sess_20260820_other_138_flow_00001,real_sess_20260820_other_138,sess_20260820_other_138,Other,env_win11_eth,NORMAL,day_1,2026-08-20,batch_20260820_03,dev_win11_desktop,ethernet,warp_disabled,oth_telemetry_heartbeat,real,v2,30,56.296,10.266667,3.255081,4.000000,19.000000,10.500000,9.000000,6.000000,-3.000000,-0.100000,2000.066667,619.542193,739.000000,3389.000000,2113.000000,1732.000000,1208.000000,-524.000000,-17.466667,195.040780,14.905954,167.538462,232.600000,192.079365,192.444444,201.333333,8.888889,0.296296,54.960697,11.869988,28.903659,73.926390,55.569833,70.190394,54.180767,-16.009626,-0.533654,194.950000,19.293069,158.000000,245.000000,196.500000,200.000000,222.500000,22.500000,0.750000,258.020000,23.471179,222.600000,298.600000,257.100000,267.600000,252.500000,-15.100000,-0.503333,271.965000,24.883181,229.400000,309.700000,267.000000,290.800000,262.750000,-28.050000,-0.935000,0.204007,0.086311,0.105997,0.514212,0.182850,0.244738,0.328905,0.084168,0.002806,0.137211,0.039343,0.043909,0.207153,0.136299,0.150776,0.134325,-0.016452,-0.000548,0.176126,0.101076,0.052194,0.549843,0.155211,0.255796,0.329326,0.073530,0.002451,0.362517,0.107667,0.187929,0.652897,0.347966,0.418818,0.480106,0.061288,0.002043,10.266667,3.255081,4.000000,19.000000,10.500000,9.000000,6.000000,-3.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2000.066667,619.542193,739.000000,3389.000000,2113.000000,1732.000000,1208.000000,-524.000000,-17.466667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.133333,1.627541,2.000000,9.500000,5.250000,4.500000,3.000000,-1.500000,-0.050000,1000.033333,309.771096,369.500000,1694.500000,1056.500000,866.000000,604.000000,-262.000000,-8.733333,8.000000,1.983263,4.000000,14.000000,8.000000,8.000000,6.000000,-2.000000,-0.066667,1.270255,0.214278,1.000000,1.777778,1.279221,1.125000,1.000000,-0.125000,-0.004167,4.000000,0.991632,2.000000,7.000000,4.000000,4.000000,3.000000,-1.000000,-0.033333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
sess_20260820_other_139_flow_00000,real_sess_20260820_other_139,sess_20260820_other_139,Other,env_win11_eth,HIGH_LATENCY,day_1,2026-08-20,batch_20260820_04,dev_win11_desktop,ethernet,warp_enabled,oth_idle_keepalive,real,v2,30,223.230,2.166667,1.950783,0.000000,6.000000,2.500000,3.000000,0.000000,-3.000000,-0.100000,631.466667,583.150394,0.000000,1570.000000,653.000000,631.000000,0.000000,-631.000000,-21.033333,175.643333,150.846723,0.000000,420.000000,223.458333,210.333333,0.000000,-210.333333,-7.011111,44.335100,46.777929,0.000000,149.163291,35.139373,19.136933,0.000000,-19.136933,-0.637898,174.383333,149.120906,0.000000,420.000000,225.750000,201.000000,0.000000,-201.000000,-6.700000,219.190000,191.124886,0.000000,492.400000,257.000000,229.800000,0.000000,-229.800000,-7.660000,225.195000,197.763255,0.000000,530.200000,262.500000,233.400000,0.000000,-233.400000,-7.780000,0.300666,0.309154,0.000000,1.051871,0.269214,0.906122,0.000000,-0.906122,-0.030204,0.131181,0.184078,0.000000,0.598442,0.004709,0.028355,0.000000,-0.028355,-0.000945,0.268226,0.301953,0.000000,1.051871,0.171363,0.906122,0.000000,-0.906122,-0.030204,0.432896,0.416944,0.000000,1.147696,0.331673,0.928806,0.000000,-0.928806,-0.030960,2.166667,1.950783,0.000000,6.000000,2.500000,3.000000,0.000000,-3.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,631.466667,583.150394,0.000000,1570.000000,653.000000,631.000000,0.000000,-631.000000,-21.033333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.083333,0.975392,0.000000,3.000000,1.250000,1.500000,0.000000,-1.500000,-0.050000,315.733333,291.575197,0.000000,785.000000,326.500000,315.500000,0.000000,-315.500000,-10.516667,1.900000,1.700000,0.000000,5.000000,2.000000,3.000000,0.000000,-3.000000,-0.100000,0.688889,0.581717,0.000000,1.500000,1.000000,1.000000,0.000000,-1.000000,-0.033333,0.950000,0.850000,0.000000,2.500000,1.000000,1.500000,0.000000,-1.500000,-0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,0.600000,0.600000,0.400000
sess_20260820_other_139_flow_00001,real_sess_20260820_other_139,sess_20260820_other_139,Other,env_win11_eth,HIGH_LATENCY,day_1,2026-08-20,batch_20260820_04,dev_win11_desktop,ethernet,warp_enabled,oth_idle_keepalive,real,v2,30,121.239,6.200000,2.242023,2.000000,12.000000,6.000000,8.000000,7.000000,-1.000000,-0.033333,1654.066667,608.950569,492.000000,2912.000000,1639.000000,2179.000000,2186.000000,7.000000,0.233333,268.140159,40.874630,199.777778,347.714286,265.666667,272.375000,312.285714,39.910714,1.330357,72.492598,23.833243,8.496323,117.909658,74.409511,96.890321,76.269661,-20.620660,-0.687355,265.783333,44.499753,193.000000,372.000000,253.000000,251.000000,333.000000,82.000000,2.733333,347.663333,42.853319,276.400000,459.000000,349.900000,399.500000,381.600000,-17.900000,-0.596667,360.170000,45.300934,289.200000,465.000000,358.300000,411.750000,385.800000,-25.950000,-0.865000,0.306933,0.289624,0.103343,1.807430,0.264599,0.228051,0.290327,0.062276,0.002076,0.178164,0.088706,0.000000,0.462988,0.175319,0.178121,0.175316,-0.002805,-0.000093,0.271855,0.304307,0.040940,1.807430,0.205352,0.184881,0.271884,0.087003,0.002900,0.498427,0.285249,0.140585,1.807430,0.426286,0.458757,0.500620,0.041862,0.001395,6.200000,2.242023,2.000000,12.000000,6.000000,8.000000,7.000000,-1.000000,-0.033333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1654.066667,608.950569,492.000000,2912.000000,1639.000000,2179.000000,2186.000000,7.000000,0.233333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.100000,1.121011,1.000000,6.000000,3.000000,4.000000,3.500000,-0.500000,-0.016667,827.033333,304.475285,246.000000,1456.000000,819.500000,1089.500000,1093.000000,3.500000,0.116667,5.333333,1.757524,2.000000,9.000000,5.500000,7.000000,6.000000,-1.000000,-0.033333,1.174365,0.247651,1.000000,2.000000,1.071429,1.142857,1.166667,0.023810,0.000794,2.666667,0.878762,1.000000,4.500000,2.750000,3.500000,3.000000,-0.500000,-0.016667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
sess_20260821_other_140_flow_00000,real_sess_20260821_other_140,sess_20260821_other_140,Other,env_win11_wifi,NORMAL,day_2,2026-08-21,batch_20260821_01,dev_win11_laptop,wifi,warp_enabled,oth_cloud_backup,real,v2,30,56.033,22.700000,4.026164,15.000000,31.000000,22.500000,23.000000,26.000000,3.000000,0.100000,7993.366667,1410.672121,5593.000000,10865.000000,7943.500000,7586.000000,8728.000000,1142.000000,38.066667,353.029225,22.483239,300.192308,403.818182,352.306667,329.826087,335.692308,5.866221,0.195541,121.792819,13.886369,98.176243,163.906954,121.916643,120.380069,114.781320,-5.598749,-0.186625,355.133333,35.902166,268.000000,417.000000,357.000000,317.000000,319.500000,2.500000,0.083333,499.633333,26.015231,446.500000,572.300000,495.800000,484.400000,492.000000,7.600000,0.253333,532.626667,28.374389,478.250000,622.600000,530.600000,537.000000,562.500000,25.500000,0.850000,0.087845,0.016481,0.061047,0.124883,0.088152,0.090870,0.073944,-0.016926,-0.000564,0.084379,0.021177,0.046052,0.129305,0.086061,0.085960,0.081840,-0.004121,-0.000137,0.062177,0.016033,0.036327,0.104485,0.061869,0.065948,0.048166,-0.017782,-0.000593,0.201230,0.054042,0.122623,0.343501,0.182914,0.245213,0.184558,-0.060655,-0.002022,22.700000,4.026164,15.000000,31.000000,22.500000,23.000000,26.000000,3.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7993.366667,1410.672121,5593.000000,10865.000000,7943.500000,7586.000000,8728.000000,1142.000000,38.066667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.350000,2.013082,7.500000,15.500000,11.250000,11.500000,13.000000,1.500000,0.050000,3996.683333,705.336060,2796.500000,5432.500000,3971.750000,3793.000000,4364.000000,571.000000,19.033333,12.833333,1.845415,10.000000,17.000000,13.000000,14.000000,12.000000,-2.000000,-0.066667,1.774908,0.241975,1.352941,2.300000,1.783333,1.642857,2.166667,0.523810,0.017460,6.416667,0.922707,5.000000,8.500000,6.500000,7.000000,6.000000,-1.000000,-0.033333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
sess_20260821_other_140_flow_00001,real_sess_20260821_other_140,sess_20260821_other_140,Other,env_win11_wifi,NORMAL,day_2,2026-08-21,batch_20260821_01,dev_win11_laptop,wifi,warp_enabled,oth_cloud_backup,real,v2,30,59.261,21.133333,5.920210,10.000000,32.000000,21.500000,27.000000,24.000000,-3.000000,-0.100000,7087.700000,1942.236634,2968.000000,10789.000000,7334.000000,9285.000000,8978.000000,-307.000000,-10.233333,337.684341,36.129792,277.571429,437.909091,342.797386,343.888889,374.083333,30.194444,1.006481,111.416875,18.349650,58.247403,149.320691,108.892890,99.578494,107.641348,8.062853,0.268762,333.250000,45.457077,267.000000,471.000000,330.500000,346.000000,388.000000,42.000000,1.400000,484.100000,47.519743,353.100000,576.000000,488.800000,478.600000,490.600000,12.000000,0.400000,518.645000,48.930041,380.550000,597.850000,513.100000,506.900000,519.400000,12.500000,0.416667,0.100746,0.035851,0.059037,0.202083,0.094242,0.076465,0.069099,-0.007366,-0.000246,0.090829,0.028406,0.050971,0.158616,0.081657,0.064095,0.077414,0.013319,0.000444,0.078817,0.042105,0.031650,0.203596,0.070235,0.070213,0.031650,-0.038563,-0.001285,0.203228,0.059930,0.111634,0.393722,0.195233,0.133617,0.195379,0.061762,0.002059,21.133333,5.920210,10.000000,32.000000,21.500000,27.000000,24.000000,-3.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7087.700000,1942.236634,2968.000000,10789.000000,7334.000000,9285.000000,8978.000000,-307.000000,-10.233333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.566667,2.960105,5.000000,16.000000,10.750000,13.500000,12.000000,-1.500000,-0.050000,3543.850000,971.118317,1484.000000,5394.500000,3667.000000,4642.500000,4489.000000,-153.500000,-5.116667,12.433333,2.603630,7.000000,18.000000,12.000000,18.000000,10.000000,-8.000000,-0.266667,1.711191,0.417164,1.100000,2.800000,1.571429,1.500000,2.400000,0.900000,0.030000,6.216667,1.301815,3.500000,9.000000,6.000000,9.000000,5.000000,-4.000000,-0.133333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
sess_20260821_other_141_flow_00000,real_sess_20260821_other_141,sess_20260821_other_141,Other,env_win11_wifi,HIGH_LATENCY,day_2,2026-08-21,batch_20260821_02,dev_win11_laptop,wifi,warp_enabled,oth_dns_ntp_sync,real,v2,30,237.018,4.633333,1.622412,2.000000,8.000000,5.000000,5.000000,4.000000,-1.000000,-0.033333,1288.800000,530.457124,475.000000,2540.000000,1292.500000,1213.000000,1131.000000,-82.000000,-2.733333,273.922698,40.017840,179.750000,364.500000,279.803571,242.600000,282.750000,40.150000,1.338333,66.318244,26.657961,15.000000,129.195356,62.277217,129.195356,61.255102,-67.940254,-2.264675,275.916667,44.287147,179.000000,373.000000,281.000000,204.000000,268.000000,64.000000,2.133333,344.163333,54.780949,230.600000,420.900000,356.300000,400.600000,352.600000,-48.000000,-1.600000,352.898333,56.391779,236.300000,426.450000,369.700000,424.800000,362.800000,-62.000000,-2.066667,0.372616,0.196520,0.007211,1.008983,0.329580,0.357852,0.264561,-0.093291,-0.003110,0.209363,0.137445,0.000000,0.511376,0.196049,0.084031,0.196049,0.112018,0.003734,0.328407,0.205942,0.007211,1.008983,0.284450,0.354637,0.249099,-0.105538,-0.003518,0.591649,0.257210,0.007211,1.066316,0.566111,0.448847,0.459443,0.010595,0.000353,4.633333,1.622412,2.000000,8.000000,5.000000,5.000000,4.000000,-1.000000,-0.033333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1288.800000,530.457124,475.000000,2540.000000,1292.500000,1213.000000,1131.000000,-82.000000,-2.733333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.316667,0.811206,1.000000,4.000000,2.500000,2.500000,2.000000,-0.500000,-0.016667,644.400000,265.228562,237.500000,1270.000000,646.250000,606.500000,565.500000,-41.000000,-1.366667,4.233333,1.605892,1.000000,8.000000,4.000000,5.000000,3.000000,-2.000000,-0.066667,1.128095,0.224544,1.000000,2.000000,1.000000,1.000000,1.333333,0.333333,0.011111,2.116667,0.802946,0.500000,4.000000,2.000000,2.500000,1.500000,-1.000000,-0.033333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,0.966667,0.000000
sess_20260821_other_141_flow_00001,real_sess_20260821_other_141,sess_20260821_other_141,Other,env_win11_wifi,HIGH_LATENCY,day_2,2026-08-21,batch_20260821_02,dev_win11_laptop,wifi,warp_enabled,oth_dns_ntp_sync,real,v2,30,210.768,5.366667,1.957606,2.000000,9.000000,6.000000,2.000000,7.000000,5.000000,0.166667,1504.933333,631.067346,584.000000,3330.000000,1429.500000,601.000000,1502.000000,901.000000,30.033333,283.228929,46.211959,214.571429,403.000000,286.395833,300.500000,214.571429,-85.928571,-2.864286,76.793379,27.126444,21.483844,123.494030,75.097693,101.500000,99.631976,-1.868024,-0.062267,280.616667,54.729438,200.000000,411.000000,275.750000,300.500000,223.000000,-77.500000,-2.583333,367.353333,60.022283,294.500000,514.800000,373.150000,381.700000,340.400000,-41.300000,-1.376667,380.826667,62.140913,303.500000,531.900000,384.925000,391.850000,342.200000,-49.650000,-1.655000,0.371827,0.235922,0.056742,1.155654,0.311722,1.155654,0.302061,-0.853593,-0.028453,0.199773,0.142551,0.000000,0.551259,0.178847,0.000000,0.470274,0.470274,0.015676,0.329960,0.250691,0.056742,1.155654,0.286028,1.155654,0.116285,-1.039369,-0.034646,0.584692,0.263912,0.084102,1.155654,0.516381,1.155654,0.745093,-0.410560,-0.013685,5.366667,1.957606,2.000000,9.000000,6.000000,2.000000,7.000000,5.000000,0.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1504.933333,631.067346,584.000000,3330.000000,1429.500000,601.000000,1502.000000,901.000000,30.033333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.683333,0.978803,1.000000,4.500000,3.000000,1.000000,3.500000,2.500000,0.083333,752.466667,315.533673,292.000000,1665.000000,714.750000,300.500000,751.000000,450.500000,15.016667,5.033333,1.940504,2.000000,9.000000,5.000000,2.000000,6.000000,4.000000,0.133333,1.080317,0.129414,1.000000,1.500000,1.000000,1.000000,1.166667,0.166667,0.005556,2.516667,0.970252,1.000000,4.500000,2.500000,1.000000,3.000000,2.000000,0.066667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
sess_20260821_other_142_flow_00000,real_sess_20260821_other_142,sess_20260821_other_142,Other,env_win11_cellular,NORMAL,day_2,2026-08-21,batch_20260821_03,dev_win11_laptop,cellular,warp_disabled,oth_os_update_check,real,v2,30,62.726,19.333333,3.832609,9.000000,26.000000,20.000000,16.000000,26.000000,10.000000,0.333333,10545.633333,2203.134940,3898.000000,15050.000000,10814.500000,9320.000000,15050.000000,5730.000000,191.000000,544.815729,38.851141,433.111111,610.857143,550.689394,582.500000,578.846154,-3.653846,-0.121795,185.035090,29.961493,119.315641,231.552270,185.525971,156.431295,184.613670,28.182375,0.939413,540.850000,47.446136,432.000000,620.000000,540.250000,581.500000,591.000000,9.500000,0.316667,783.136667,60.682449,608.200000,853.000000,795.300000,771.000000,831.000000,60.000000,2.000000,824.293333,68.610505,632.600000,902.700000,841.625000,812.250000,894.750000,82.500000,2.750000,0.101571,0.026206,0.061027,0.200813,0.094450,0.115553,0.061027,-0.054526,-0.001818,0.089047,0.024391,0.057009,0.155138,0.084028,0.127310,0.068850,-0.058460,-0.001949,0.076521,0.034699,0.039569,0.204338,0.069051,0.070834,0.040952,-0.029882,-0.000996,0.207864,0.045882,0.119567,0.308902,0.206785,0.308902,0.119567,-0.189335,-0.006311,19.333333,3.832609,9.000000,26.000000,20.000000,16.000000,26.000000,10.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10545.633333,2203.134940,3898.000000,15050.000000,10814.500000,9320.000000,15050.000000,5730.000000,191.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.666667,1.916304,4.500000,13.000000,10.000000,8.000000,13.000000,5.000000,0.166667,5272.816667,1101.567470,1949.000000,7525.000000,5407.250000,4660.000000,7525.000000,2865.000000,95.500000,11.900000,2.150194,8.000000,16.000000,12.000000,9.000000,12.000000,3.000000,0.100000,1.658279,0.385851,1.000000,2.666667,1.679487,1.777778,2.166667,0.388889,0.012963,5.950000,1.075097,4.000000,8.000000,6.000000,4.500000,6.000000,1.500000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
sess_20260821_other_142_flow_00001,real_sess_20260821_other_142,sess_20260821_other_142,Other,env_win11_cellular,NORMAL,day_2,2026-08-21,batch_20260821_03,dev_win11_laptop,cellular,warp_disabled,oth_os_update_check,real,v2,30,66.205,17.966667,3.535377,7.000000,24.000000,18.000000,20.000000,16.000000,-4.000000,-0.133333,9815.833333,1952.458025,4015.000000,13322.000000,9965.500000,11300.000000,7734.000000,-3566.000000,-118.866667,547.133877,33.503928,483.375000,652.562500,547.972222,565.000000,483.375000,-81.625000,-2.720833,178.365081,25.600818,137.204329,219.246665,175.495557,219.246665,152.295303,-66.951362,-2.231712,550.150000,43.256628,481.500000,639.000000,540.500000,516.500000,499.000000,-17.500000,-0.583333,761.026667,62.036274,664.000000,899.000000,750.500000,882.100000,664.000000,-218.100000,-7.270000,805.976667,64.756922,694.250000,931.300000,801.000000,931.300000,694.250000,-237.050000,-7.901667,0.113414,0.036503,0.080642,0.277034,0.108932,0.104580,0.111265,0.006685,0.000223,0.109614,0.042414,0.051361,0.244301,0.097233,0.081853,0.093865,0.012012,0.000400,0.078575,0.033897,0.048361,0.234208,0.073685,0.082644,0.075576,-0.007068,-0.000236,0.236755,0.078348,0.130688,0.529050,0.229521,0.180891,0.245645,0.064754,0.002158,17.966667,3.535377,7.000000,24.000000,18.000000,20.000000,16.000000,-4.000000,-0.133333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9815.833333,1952.458025,4015.000000,13322.000000,9965.500000,11300.000000,7734.000000,-3566.000000,-118.866667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.983333,1.767688,3.500000,12.000000,9.000000,10.000000,8.000000,-2.000000,-0.066667,4907.916667,976.229012,2007.500000,6661.000000,4982.750000,5650.000000,3867.000000,-1783.000000,-59.433333,11.700000,1.772945,7.000000,16.000000,11.000000,14.000000,12.000000,-2.000000,-0.066667,1.533377,0.217566,1.000000,2.000000,1.500000,1.428571,1.333333,-0.095238,-0.003175,5.850000,0.886472,3.500000,8.000000,5.500000,7.000000,6.000000,-1.000000,-0.033333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
